koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err2,koi_impact,koi_impact_err1,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_teq,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_steff,koi_steff_err2,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,dec,koi_kepmag,koi_predicted
0,0,0,0,366.088938,-0.004884,0.89,0.04,0.231,-0.231,537.9,20.6,-20.6,2.57,257,0.94,-0.34,29.0,5941,-208,0.07,-0.196,0.945,0.28600000000000003,-0.114,43.936809999999994,11.616,FALSE POSITIVE
0,0,0,0,414.45007999999996,-0.0121,0.9853,17.9,1.1,-1.1,729.5,50.6,-50.6,7.01,364,8.13,-2.01,19.0,7037,-299,0.135,-0.135,1.683,1.04,-0.361,44.098389000000005,13.913,FALSE POSITIVE
0,0,0,0,381.97977000000003,-0.03982,0.2178,0.2988,4.6,-4.6,900.0,319.0,-319.0,1.55,132,0.02,-0.02,10.4,3761,-50,0.06,-0.06,0.526,0.05,-0.05,44.448341,15.494000000000002,FALSE POSITIVE
0,0,0,0,67.412998,-0.004731,0.5109,0.0605,2.4,-2.4,126.1,24.3,-24.3,1.57,572,41.76,-11.26,6.2,6525,-233,0.138,-0.138,1.359,0.7490000000000001,-0.27,44.449451,13.667,FALSE POSITIVE
0,0,0,0,293.70696,-0.01554,63.9417,20.98,1.5,-1.5,1575.0,191.0,-191.0,6140.44,274,1.68,-0.38,11.2,6054,-202,0.048,-0.048,0.893,0.37,-0.084,45.38773,15.51,FALSE POSITIVE
0,0,0,0,14.461834,-0.0003602,0.065,0.40299999999999997,0.626,-0.626,80.2,11.2,-11.2,1.05,785,39.81,-35.48,9.0,5457,-65,0.18600000000000003,-0.124,1.196,0.19899999999999998,-0.243,46.629501,14.75,FALSE POSITIVE
0,0,0,0,362.22202000000004,-0.03126,0.5664,0.0065,2.7,-2.7,52.5,10.2,-10.2,0.96,312,2.21,-1.11,14.6,6113,-159,0.253,-0.21100000000000002,1.2770000000000001,0.434,-0.317,44.78532,11.189,FALSE POSITIVE
0,0,0,0,106.25976000000001,-0.002607,0.209,0.243,0.8490000000000001,-0.8490000000000001,354.0,55.3,-55.3,1.5,303,0.53,-0.58,7.7,4827,-144,0.084,-0.07,0.823,0.055999999999999994,-0.086,40.311211,15.140999999999998,FALSE POSITIVE
0,0,0,0,6.2089181,-0.00011259999999999999,0.6977,0.2628,0.39899999999999997,-0.39899999999999997,1664.0,242.0,-242.0,9.2,1378,1591.18,-663.09,8.4,5548,-227,0.515,-0.515,2.113,1.207,-1.028,44.13343,16.984,FALSE POSITIVE
0,0,0,0,3.64049242,-2.12e-05,0.18100000000000002,0.29,0.17600000000000002,-0.17600000000000002,42.1,5.8,-5.8,0.61,1136,158.33,-60.03,9.5,5745,-86,0.03,-0.12,0.9359999999999999,0.14300000000000002,-0.048,44.343601,12.645999999999999,FALSE POSITIVE
0,0,0,0,4.29251656,-5.31e-05,1.0070000000000001,7.2139999999999995,0.45899999999999996,-0.45899999999999996,249.5,27.5,-27.5,3.66,1144,378.26,-125.96,11.0,6032,-232,0.052000000000000005,-0.20800000000000002,0.973,0.3,-0.1,45.255039000000004,15.85,FALSE POSITIVE
0,0,0,0,5.52507406,-5.47e-05,0.152,0.299,0.258,-0.258,61.5,7.3,-7.3,0.8,1028,101.96,-65.78,9.8,5600,-75,0.11,-0.11,1.037,0.152,-0.114,41.633072,13.692,FALSE POSITIVE
0,0,0,0,0.694611128,-3.74e-06,0.17600000000000002,0.28300000000000003,0.152,-0.152,98.8,13.7,-13.7,0.64,1415,318.96,-218.14,9.3,4612,-138,0.024,-0.052000000000000005,0.662,0.064,-0.045,44.838188,15.7,FALSE POSITIVE
0,0,0,0,0.9337281959999999,-8.35e-06,0.015,0.449,0.252,-0.252,67.7,5.9,-5.9,0.85,2006,3652.33,-1225.97,13.3,6170,-214,0.07200000000000001,-0.217,1.032,0.33399999999999996,-0.11900000000000001,47.612251,15.317,FALSE POSITIVE
0,0,0,0,10.6982275,-0.000155,0.032,0.426,0.335,-0.335,246.0,31.9,-31.9,1.73,919,142.37,-57.45,9.1,6277,-239,0.06,-0.18,1.097,0.313,-0.134,47.753551,15.833,FALSE POSITIVE
0,0,0,0,3.09383248,-2.2800000000000002e-05,0.35600000000000004,0.1,0.24100000000000002,-0.24100000000000002,373.7,51.3,-51.3,1.32,998,126.41,-55.14,9.7,5327,-169,0.032,-0.09699999999999999,0.6809999999999999,0.107,-0.046,38.876968,15.895999999999999,FALSE POSITIVE
0,0,0,0,13.4450174,-0.0001261,0.531,0.45,0.24600000000000002,-0.24600000000000002,196.2,29.0,-29.0,1.08,606,11.17,-8.79,8.3,5003,-151,0.061,-0.05,0.759,0.07200000000000001,-0.07200000000000001,42.391571,15.255999999999998,FALSE POSITIVE
0,0,0,0,11.3251153,-0.0002504,0.35200000000000004,0.113,0.43700000000000006,-0.43700000000000006,297.2,51.7,-51.7,1.26,674,23.97,-13.49,7.0,5334,-167,0.063,-0.077,0.727,0.102,-0.068,47.908581,15.995,FALSE POSITIVE
0,0,0,0,0.9951412000000001,-1.01e-05,0.998,0.35100000000000003,0.513,-0.513,101.7,7.3,-7.3,0.22,509,34.56,-1.02,17.6,3325,-25,0.012,-0.228,0.109,0.073,-0.002,41.819041999999996,15.673,FALSE POSITIVE
0,0,0,0,377.501257,-0.00877,0.033,0.426,0.595,-0.595,541.4,46.0,-46.0,2.16,242,0.31,-0.11,13.9,5751,-78,0.021,-0.11900000000000001,0.94,0.138,-0.043,47.81105,15.044,FALSE POSITIVE
0,0,0,0,0.92623983,-1.17e-05,0.057999999999999996,0.511,0.27899999999999997,-0.27899999999999997,411.4,75.0,-75.0,1.16,1208,204.45,-135.05,9.1,4494,-161,0.032,-0.052000000000000005,0.591,0.062,-0.047,47.972099,16.28,FALSE POSITIVE
0,0,0,0,6.33342309,-9.86e-05,1.101,71.04,0.633,-0.633,123.3,22.2,-22.2,7.62,625,11.53,-9.1,7.5,4352,-129,0.032,-0.042,0.613,0.055,-0.05,44.197540000000004,15.073,FALSE POSITIVE
0,0,0,0,12.948925599999999,-0.00018530000000000003,0.0847,0.4753,0.685,-0.685,331.0,125.0,-125.0,0.94,416,2.14,-2.47,7.2,3867,-135,0.07,-0.07,0.525,0.05,-0.07,43.658352,15.663,FALSE POSITIVE
0,0,0,0,6.76890076,-7.38e-05,0.15,0.305,0.306,-0.306,123.1,13.2,-13.2,1.24,1017,204.89,-103.87,10.8,5737,-171,0.153,-0.187,1.125,0.31,-0.207,39.351681,14.725,FALSE POSITIVE
0,0,0,0,0.565713361,-2.32e-06,0.23,0.22399999999999998,0.166,-0.166,86.4,11.6,-11.6,0.81,1917,1496.47,-939.37,11.6,5220,-157,0.086,-0.105,0.8809999999999999,0.125,-0.094,50.294441,14.722000000000001,FALSE POSITIVE
0,0,0,0,43.535891,-0.00042270000000000003,0.258,0.214,0.247,-0.247,576.6,45.4,-45.4,1.86,444,5.25,-2.28,13.9,5481,-149,0.032,-0.12,0.778,0.141,-0.065,41.843540000000004,15.857000000000001,FALSE POSITIVE
0,0,0,0,2.44693823,-1.07e-05,0.611,0.006999999999999999,0.152,-0.152,26.4,4.0,-4.0,0.56,1379,328.61,-174.26,9.0,5821,-87,0.063,-0.11699999999999999,1.033,0.154,-0.083,42.263309,12.16,FALSE POSITIVE
0,0,0,0,80.9669561,-0.00012119999999999999,0.006999999999999999,0.38299999999999995,0.0483,-0.0483,4733.0,104.0,-104.0,5.04,364,2.62,-0.99,52.0,5611,-168,0.04,-0.128,0.737,0.151,-0.054000000000000006,39.17799,15.671,FALSE POSITIVE
0,0,0,0,373.41508999999996,-0.006181,0.0532,0.4155,0.612,-0.612,1806.0,191.0,-191.0,2.55,158,0.04,-0.05,10.0,4236,-144,0.065,-0.027000000000000003,0.612,0.047,-0.071,45.01141,15.85,FALSE POSITIVE
0,0,0,0,17.634272,-0.0001227,0.1876,0.2714,0.18,-0.18,76.7,9.9,-9.9,1.69,842,295.21,-102.02,9.7,4885,-97,0.74,-0.413,1.979,1.5330000000000001,-1.204,47.945278,12.31,FALSE POSITIVE
0,0,0,0,240.192808,-0.008989,0.8140000000000001,0.141,0.627,-0.627,605.8,54.0,-54.0,2.68,298,1.74,-0.55,12.0,6004,-199,0.052000000000000005,-0.20800000000000002,0.977,0.302,-0.10099999999999999,46.838328999999995,14.957,FALSE POSITIVE
0,0,0,0,29.9315174,-0.0007019999999999999,0.5986,0.075,1.1,-1.1,353.0,142.0,-142.0,1.58,517,18.98,-3.87,5.6,5551,-142,0.028999999999999998,-0.028999999999999998,0.809,0.3,-0.061,39.806839000000004,15.671,FALSE POSITIVE
0,0,0,0,8.9772888,-0.00014509999999999998,0.7020000000000001,0.26899999999999996,0.31,-0.31,97.5,10.0,-10.0,1.79,1113,100.8,-72.55,10.3,5597,-101,0.054000000000000006,-0.045,1.699,0.147,-0.12300000000000001,46.96513,14.6,FALSE POSITIVE
0,0,0,0,3.62657392,-2.49e-05,0.306,0.154,0.198,-0.198,98.5,11.3,-11.3,0.79,1014,153.91,-64.5,10.7,5416,-161,0.034,-0.136,0.8,0.159,-0.068,42.47813,14.835,FALSE POSITIVE
0,0,0,0,7.893532400000001,-0.0001906,0.303,0.168,0.602,-0.602,47.6,5.6,-5.6,0.78,1052,250.64,-110.32,8.3,6306,-207,0.10800000000000001,-0.18600000000000003,1.109,0.327,-0.17600000000000002,48.96711,13.954,FALSE POSITIVE
0,0,0,0,1.36752316,-6.44e-06,0.299,0.153,0.115,-0.115,61.0,6.2,-6.2,0.82,1684,788.47,-373.37,11.7,5836,-78,0.063,-0.11699999999999999,1.048,0.166,-0.083,49.053501000000004,13.860999999999999,FALSE POSITIVE
0,0,0,0,1.04347858,-1.07e-05,0.49700000000000005,0.0,0.306,-0.306,22.5,3.4,-3.4,1.09,2688,7298.71,-7905.69,8.6,6014,-182,0.3,-0.1,2.246,0.409,-0.8170000000000001,45.396640999999995,13.292,FALSE POSITIVE
0,0,0,0,482.51700999999997,-0.0201,0.0846,0.3641,0.961,-0.961,573.0,59.3,-59.3,2.3,242,0.76,-0.21,10.3,6168,-187,0.044000000000000004,-0.243,0.96,0.312,-0.086,45.291142,15.054,FALSE POSITIVE
0,0,0,0,148.179343,-0.005653,0.102,0.35200000000000004,0.877,-0.877,466.6,42.4,-42.4,2.52,367,1.72,-1.47,12.5,5635,-76,0.156,-0.10400000000000001,1.183,0.18,-0.198,43.937141,15.562999999999999,FALSE POSITIVE
0,0,0,0,5.1581317,-0.0001111,0.032,0.425,0.573,-0.573,37.9,3.5,-3.5,2.02,1642,983.7,-840.06,13.0,5155,-142,0.192,-0.157,3.355,0.6679999999999999,-0.8170000000000001,45.835128999999995,13.030999999999999,FALSE POSITIVE
0,0,0,0,487.83894000000004,-0.06752999999999999,0.1252,0.3226,1.5,-1.5,453.3,42.6,-42.6,3.94,298,3.96,-1.46,8.8,5421,-179,0.539,-0.539,1.8769999999999998,1.215,-0.922,46.061690999999996,13.728,FALSE POSITIVE
0,0,0,0,12.834857000000001,-0.00012059999999999999,0.278,0.177,0.261,-0.261,293.9,35.5,-35.5,1.73,755,27.12,-18.74,9.4,5492,-74,0.105,-0.095,1.016,0.131,-0.10800000000000001,38.088181,15.331,FALSE POSITIVE
0,0,0,0,12.54474243,-5.629999999999999e-05,0.185,0.267,0.128,-0.128,263.1,30.3,-30.3,1.88,840,50.4,-34.11,10.8,5767,-78,0.126,-0.115,1.159,0.18899999999999997,-0.155,42.78014,15.082,FALSE POSITIVE
0,0,0,0,5.70509519,-4.1700000000000004e-05,0.469,0.475,0.314,-0.314,283.6,45.2,-45.2,1.58,947,139.34,-61.54,9.2,5455,-164,0.10400000000000001,-0.16899999999999998,0.927,0.217,-0.11699999999999999,49.65699,15.597000000000001,FALSE POSITIVE
0,0,0,0,10.8614163,-0.0001616,0.9390000000000001,0.044000000000000004,0.39,-0.39,64.8,5.5,-5.5,1.01,899,127.71,-44.72,12.9,6339,-189,0.062,-0.2,1.0170000000000001,0.298,-0.106,44.261532,13.517000000000001,FALSE POSITIVE
0,0,0,0,11.49589567,-7.25e-05,0.295,0.149,0.155,-0.155,108.3,9.5,-9.5,1.59,1057,255.66,-156.16,13.2,6290,-208,0.252,-0.168,1.506,0.444,-0.4,40.5313,13.582,FALSE POSITIVE
0,0,0,0,641.60204,-0.020380000000000002,0.3218,0.1159,0.9390000000000001,-0.9390000000000001,237.3,23.2,-23.2,1.61,230,0.97,-0.18,10.6,6277,-204,0.044000000000000004,-0.314,1.031,0.511,-0.08900000000000001,44.35051,14.152000000000001,FALSE POSITIVE
0,0,0,0,264.466625,-0.00157,0.129,0.33299999999999996,0.145,-0.145,437.3,18.6,-18.6,2.61,346,2.06,-1.06,27.0,6551,-194,0.073,-0.147,1.236,0.271,-0.146,45.545109000000004,11.154000000000002,FALSE POSITIVE
0,0,0,0,8.2553499,-0.00013619999999999998,0.9179999999999999,0.026000000000000002,0.445,-0.445,54.5,6.6,-6.6,3.28,1462,478.08,-689.77,10.0,5403,-75,0.29600000000000004,-0.111,3.6,0.59,-1.376,46.38995,13.815999999999999,FALSE POSITIVE
0,0,0,0,6.65171459,-5.7499999999999995e-05,0.408,0.051,0.239,-0.239,151.5,17.5,-17.5,0.84,713,23.23,-13.82,10.0,4889,-131,0.032,-0.059000000000000004,0.6859999999999999,0.07400000000000001,-0.049,38.354988,14.975999999999999,FALSE POSITIVE
0,0,0,0,1.75173647,-3.76e-05,0.6637,0.2752,0.675,-0.675,68.4,8.2,-8.2,3.86,4900,57819.63,-88097.08,10.2,10894,-461,0.303,-0.303,4.378,0.605,-1.5390000000000001,43.416039000000005,13.752,FALSE POSITIVE
0,0,0,0,15.07277287,-3.85e-05,0.8909999999999999,0.047,0.0942,-0.0942,345.0,36.0,-36.0,1.73,635,24.93,-9.02,13.0,5521,-150,0.034,-0.136,0.7709999999999999,0.161,-0.057999999999999996,45.2514,14.269,FALSE POSITIVE
0,0,0,0,199.44241340000002,-0.00020459999999999999,1.1877,0.1605,0.017,-0.017,32172.0,71.0,-71.0,56.11,344,3.8,-1.37,486.4,5869,-194,0.16399999999999998,-0.23,1.17,0.441,-0.212,44.57719,14.372,FALSE POSITIVE
0,0,0,0,2.43135542,-1.4999999999999999e-05,0.12,0.342,0.155,-0.155,123.6,16.3,-16.3,1.07,1422,863.66,-292.75,9.3,6231,-225,0.052000000000000005,-0.20800000000000002,0.955,0.29100000000000004,-0.09699999999999999,40.681622,15.225,FALSE POSITIVE
0,0,0,0,8.0018897,-0.00010449999999999999,0.442,0.012,0.272,-0.272,102.7,12.7,-12.7,0.9,864,108.63,-35.93,9.8,5830,-175,0.046,-0.195,0.8759999999999999,0.24600000000000002,-0.08199999999999999,40.988499,15.032,FALSE POSITIVE
0,0,0,0,0.849362238,-4.8e-06,0.45299999999999996,0.53,0.115,-0.115,114.9,11.6,-11.6,0.85,1498,473.29,-295.91,11.9,4973,-179,0.02,-0.08,0.7879999999999999,0.08,-0.053,47.15863,15.357000000000001,FALSE POSITIVE
0,0,0,0,26.524553000000004,-0.0002533,0.218,0.257,0.253,-0.253,174.5,20.1,-20.1,2.19,695,109.86,-43.67,10.2,4995,-149,0.617,-0.332,1.703,1.0759999999999998,-0.88,40.479771,13.681,FALSE POSITIVE
0,0,0,0,61.611129000000005,-0.001372,0.364,0.078,0.58,-0.58,82.9,4.5,-4.5,1.29,597,17.9,-11.53,22.0,6533,-182,0.135,-0.135,1.386,0.28800000000000003,-0.235,49.368561,12.332,FALSE POSITIVE
0,0,0,0,34.650636799999994,-0.0005167999999999999,0.973,3.83,0.713,-0.713,502.5,32.9,-32.9,12.35,1191,204.06,-324.24,21.6,6681,-200,0.36,-0.09,4.185,0.5579999999999999,-1.673,41.000659999999996,12.954,FALSE POSITIVE
0,0,0,0,2.46506501,-5.7600000000000004e-05,0.6323,0.3373,0.568,-0.568,39.8,4.5,-4.5,1.14,1999,5853.1,-2070.96,10.3,6881,-296,0.18600000000000003,-0.18600000000000003,1.714,0.871,-0.456,47.041278999999996,12.446,FALSE POSITIVE
0,0,0,0,3.09872834,-2.5300000000000002e-05,0.133,0.33899999999999997,0.237,-0.237,248.0,30.0,-30.0,0.64,579,6.64,-6.55,10.1,3628,-65,0.044000000000000004,-0.036000000000000004,0.41,0.034,-0.040999999999999995,37.859009,15.87,FALSE POSITIVE
0,0,0,0,129.222771,-0.002682,0.867,0.087,0.415,-0.415,445.3,42.2,-42.2,2.01,288,0.25,-0.3,12.0,4934,-81,0.067,-0.022000000000000002,0.809,0.031,-0.054000000000000006,43.976490000000005,14.784,FALSE POSITIVE
0,0,0,0,4.25907841,-5.8599999999999995e-05,0.36200000000000004,0.098,0.335,-0.335,28.1,2.9,-2.9,0.7,1253,241.46,-235.93,11.5,5560,-66,0.201,-0.10800000000000001,1.3159999999999998,0.2,-0.276,44.139969,12.832,FALSE POSITIVE
0,0,0,0,4.83014159,-1.86e-05,0.034,0.42700000000000005,0.133,-0.133,192.0,24.0,-24.0,1.3,1039,218.25,-84.55,11.7,5693,-169,0.078,-0.182,0.9390000000000001,0.254,-0.109,44.150760999999996,14.991,FALSE POSITIVE
0,0,0,0,6.60180003,-8.97e-05,0.204,0.261,0.322,-0.322,213.4,31.5,-31.5,1.25,875,98.33,-34.58,8.1,5591,-166,0.032,-0.179,0.86,0.207,-0.069,38.905429999999996,15.414000000000001,FALSE POSITIVE
0,0,0,0,382.5891,-0.1096,0.042,0.41600000000000004,10.4,-10.4,298.2,36.7,-36.7,2.15,305,1.81,-0.91,10.5,6337,-220,0.175,-0.175,1.239,0.371,-0.247,45.10392,13.677999999999999,FALSE POSITIVE
0,0,0,0,32.4185265,-0.0008068999999999999,0.7105,0.0784,0.5329999999999999,-0.5329999999999999,110.7,15.9,-15.9,1.62,687,88.01,-34.81,7.9,5622,-140,0.42200000000000004,-0.3,1.4409999999999998,0.7759999999999999,-0.5579999999999999,50.769112,13.325,FALSE POSITIVE
0,0,0,0,2.28494301,-1.04e-05,0.013000000000000001,0.44799999999999995,0.14,-0.14,161.8,19.9,-19.9,1.0,1180,260.01,-121.59,10.6,5396,-159,0.04,-0.11199999999999999,0.789,0.14300000000000002,-0.071,41.539749,15.181,FALSE POSITIVE
0,0,0,0,8.832419300000002,-0.00011999999999999999,0.185,0.2842,0.32899999999999996,-0.32899999999999996,74.1,10.6,-10.6,0.98,999,227.94,-94.21,8.1,6060,-169,0.172,-0.172,1.133,0.376,-0.205,37.93306,13.302999999999999,FALSE POSITIVE
0,0,0,0,8.361373200000001,-0.0001308,0.067,0.405,0.38,-0.38,104.7,13.2,-13.2,0.79,793,46.67,-29.43,9.5,5470,-163,0.105,-0.105,0.777,0.115,-0.094,44.433417999999996,15.122,FALSE POSITIVE
0,0,0,0,12.928455300000001,-0.00013780000000000002,0.2446,0.2216,0.266,-0.266,297.9,37.8,-37.8,0.64,343,1.45,-1.28,8.2,3578,-76,0.09,-0.09,0.375,0.06,-0.07,49.575771,15.72,FALSE POSITIVE
0,0,0,0,3.74318005,-1.6100000000000002e-05,0.9520000000000001,0.027000000000000003,0.128,-0.128,237.5,30.9,-30.9,1.75,999,52.59,-39.81,10.5,5207,-83,0.05,-0.055,0.851,0.061,-0.05,47.114059000000005,14.924000000000001,FALSE POSITIVE
0,0,0,0,394.6781627,-4.74e-05,0.708,0.016,0.00461,-0.00461,253380.0,184.0,-184.0,52.16,235,0.51,-0.22,1500.7,5780,-157,0.084,-0.156,0.83,0.19899999999999998,-0.099,41.817532,15.207,FALSE POSITIVE
0,0,0,0,303.22637599999996,-0.002461,0.1097,0.3787,0.14400000000000002,-0.14400000000000002,1464.0,170.0,-170.0,3.66,274,1.61,-0.39,12.7,5952,-194,0.057,-0.284,0.955,0.387,-0.098,48.465691,14.897,FALSE POSITIVE
0,0,0,0,8.67237968,-7.69e-05,0.1385,0.3109,0.258,-0.258,99.1,10.6,-10.6,0.87,825,132.51,-28.23,12.3,5620,-139,0.054000000000000006,-0.271,0.882,0.359,-0.083,48.655361,14.219000000000001,FALSE POSITIVE
0,0,0,0,3.84615171,-4.47e-05,0.153,0.292,0.354,-0.354,137.1,18.8,-18.8,1.14,1199,445.56,-144.75,9.3,6106,-211,0.05,-0.2,0.966,0.29100000000000004,-0.09699999999999999,41.94223,15.255999999999998,FALSE POSITIVE
0,0,0,0,4.84847245,-1.6899999999999997e-05,0.191,0.27699999999999997,0.125,-0.125,554.7,67.4,-67.4,1.51,667,11.7,-13.29,11.4,4137,-148,0.053,-0.018000000000000002,0.647,0.031,-0.057999999999999996,48.195271000000005,14.849,FALSE POSITIVE
0,0,0,0,12.654896,-0.000174,0.009000000000000001,0.43200000000000005,0.281,-0.281,100.6,10.8,-10.8,1.02,801,80.57,-35.35,10.4,5833,-175,0.10099999999999999,-0.188,1.022,0.28800000000000003,-0.155,50.909801,14.264000000000001,FALSE POSITIVE
0,0,0,0,5.8229815,-0.0001006,0.395,0.07400000000000001,0.542,-0.542,281.6,49.3,-49.3,1.36,914,119.67,-44.26,8.1,5704,-186,0.04,-0.16,0.804,0.192,-0.069,38.434459999999994,15.902000000000001,FALSE POSITIVE
0,1,0,0,0.76757669,-1.15e-07,0.821,0.087,0.0057799999999999995,-0.0057799999999999995,157610.0,241.0,-241.0,34.23,1530,406.05,-312.74,431.3,5182,-141,0.066,-0.039,0.627,0.05,-0.05,44.550571000000005,14.952,FALSE POSITIVE
0,0,0,0,279.036565,-0.008787999999999999,1.198,6.728,1.6,-1.6,395.2,15.7,-15.7,30.25,323,1.19,-0.73,31.7,6072,-90,0.10300000000000001,-0.126,1.273,0.22399999999999998,-0.163,44.713268,13.054,FALSE POSITIVE
0,0,0,0,7.1555473979999995,-7.8e-06,0.883,0.009000000000000001,0.0695,-0.0695,2568.8,25.2,-25.2,48.93,2049,3723.5,-3578.5,124.6,4992,-148,0.511,-0.21899999999999997,8.052,2.6060000000000003,-4.84,42.234798,13.672,FALSE POSITIVE
0,0,0,0,49.1782244,-0.0008315,0.315,0.127,0.33299999999999996,-0.33299999999999996,449.0,54.0,-54.0,1.79,468,7.32,-3.9,9.4,5674,-170,0.121,-0.14800000000000002,0.8390000000000001,0.17600000000000002,-0.11699999999999999,39.964279,15.527000000000001,FALSE POSITIVE
0,0,0,0,22.7783121,-0.0001699,0.3499,0.1412,0.252,-0.252,155.6,32.0,-32.0,1.89,863,211.18,-64.79,7.3,6538,-226,0.188,-0.287,1.4769999999999999,0.794,-0.35100000000000003,48.626141,13.787,FALSE POSITIVE
0,0,0,0,17.381622399999998,-1.26e-06,0.6659999999999999,0.015,0.0050799999999999994,-0.0050799999999999994,59099.0,72.4,-72.4,26.55,756,67.29,-29.03,1149.7,6116,-201,0.09,-0.195,1.02,0.29600000000000004,-0.159,42.350441,15.567,FALSE POSITIVE
0,0,0,0,5.15998178,-5.1e-05,1.306,6.6770000000000005,0.43700000000000006,-0.43700000000000006,412.4,51.4,-51.4,19.07,574,3.69,-3.17,9.9,3900,-50,0.017,-0.022000000000000002,0.534,0.024,-0.021,48.602261,15.949000000000002,FALSE POSITIVE
0,0,0,0,1.320499473,-5.78e-06,0.15,0.29600000000000004,0.139,-0.139,204.0,22.3,-22.3,18.94,4477,56930.15,-78336.29,12.0,5172,-296,0.252,-0.147,13.454,2.835,-7.087999999999999,49.050289,11.466,FALSE POSITIVE
0,0,0,0,4.02664625,-6.759999999999999e-05,0.094,0.35700000000000004,0.324,-0.324,30.0,3.9,-3.9,0.68,1318,377.27,-132.48,8.9,6187,-80,0.05,-0.15,1.238,0.256,-0.091,48.335949,13.383,FALSE POSITIVE
0,0,0,0,2.68814059,-1.57e-05,0.532,0.452,0.171,-0.171,145.2,21.6,-21.6,0.92,1135,222.36,-95.16,9.1,5636,-169,0.032,-0.12,0.7340000000000001,0.13699999999999998,-0.055,44.927689,15.562999999999999,FALSE POSITIVE
0,0,0,0,21.1579573,-0.0003502,0.775,0.179,0.379,-0.379,215.9,24.5,-24.5,1.63,682,43.53,-15.2,10.2,6063,-211,0.05,-0.2,1.012,0.282,-0.10099999999999999,40.098380999999996,15.530999999999999,FALSE POSITIVE
0,0,0,0,232.04032599999996,-0.006901999999999999,0.61,0.341,0.765,-0.765,290.8,21.9,-21.9,2.05,327,1.2,-0.88,15.2,5903,-117,0.15,-0.1,1.156,0.185,-0.166,47.085491,13.797,FALSE POSITIVE
0,0,0,0,11.849635099999999,-0.00020419999999999998,0.607,0.366,0.37200000000000005,-0.37200000000000005,183.8,22.6,-22.6,1.31,802,87.81,-28.47,9.6,6032,-198,0.05,-0.2,0.929,0.278,-0.09300000000000001,42.325089,15.472000000000001,FALSE POSITIVE
0,0,0,0,6.933574,-0.0001199,0.05,0.401,0.5429999999999999,-0.5429999999999999,276.7,49.4,-49.4,1.3,829,64.69,-28.36,8.0,5510,-166,0.034,-0.127,0.7929999999999999,0.152,-0.065,49.220188,15.804,FALSE POSITIVE
0,0,0,0,3.773744,-0.0001833,0.9606,0.0188,2.3,-2.3,85.2,10.2,-10.2,2.44,2001,3898.65,-2362.11,5.7,7302,-309,0.248,-0.248,2.069,0.6990000000000001,-0.684,49.551167,11.419,FALSE POSITIVE
0,1,0,0,1.608363345,-3.6e-07,0.608,0.025,0.0125,-0.0125,96134.0,486.0,-486.0,19.36,1133,112.35,-86.86,312.3,5022,-151,0.052000000000000005,-0.036000000000000004,0.589,0.040999999999999995,-0.037000000000000005,42.710011,13.819,FALSE POSITIVE
0,0,0,0,103.42698730000001,-0.0008676000000000001,0.013000000000000001,0.42100000000000004,0.19699999999999998,-0.19699999999999998,950.1,62.6,-62.6,3.16,416,6.58,-2.49,17.8,6208,-259,0.052000000000000005,-0.195,1.024,0.314,-0.126,42.002559999999995,15.549000000000001,FALSE POSITIVE
0,0,0,0,64.1983721,-0.00045310000000000006,0.34700000000000003,0.382,0.297,-0.297,248.2,55.3,-55.3,1.74,506,15.0,-5.89,6.8,6088,-172,0.14800000000000002,-0.14800000000000002,1.077,0.35700000000000004,-0.179,45.445419,13.839,FALSE POSITIVE
0,0,0,0,211.33086699999998,-0.007469,0.055,0.4073,1.2,-1.2,531.0,103.0,-103.0,2.09,300,1.9,-0.54,7.5,5941,-213,0.036000000000000004,-0.25,0.9109999999999999,0.303,-0.08,38.654121,15.27,FALSE POSITIVE
0,0,0,0,42.294739,-0.0015689999999999999,1.145,6.9270000000000005,1.8,-1.8,254.2,12.4,-12.4,140.14,1083,40.09,-157.77,25.2,4926,-182,0.033,-0.027000000000000003,7.849,0.314,-1.781,45.599751,12.057,FALSE POSITIVE
0,0,0,0,17.369511199999998,-0.0004896,0.28,0.182,0.74,-0.74,314.0,56.4,-56.4,1.45,588,5.36,-4.99,8.6,5119,-82,0.06,-0.04,0.8340000000000001,0.047,-0.052000000000000005,38.78775,15.825,FALSE POSITIVE
0,0,0,0,0.576732089,-5.07e-06,0.518,0.019,0.254,-0.254,35.4,5.1,-5.1,0.43,1537,188.96,-209.2,9.1,4524,-72,0.042,-0.012,0.7170000000000001,0.023,-0.038,42.924541,13.290999999999999,FALSE POSITIVE
0,0,0,0,7.1969168,-0.0001483,0.502,0.46299999999999997,0.429,-0.429,47.1,5.6,-5.6,1.1,1132,170.24,-178.56,10.4,5530,-66,0.217,-0.09300000000000001,1.575,0.259,-0.389,49.978352,13.44,FALSE POSITIVE
0,0,0,0,1.74336627,-2.7899999999999997e-05,1.855,0.0034,0.77,-0.77,451.0,28.7,-28.7,140.49,2029,7393.99,-1866.64,20.8,6640,-241,0.141,-0.141,1.4780000000000002,0.9,-0.315,43.385979,13.142000000000001,FALSE POSITIVE
